Ini device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing I2C devices...
Testing device connections...
MPU6050 connection successful
Initializing OBDII connection
Initializing GPS
$PMTK605*31

0.35,-0.08,0.89,-2.65,5.20,3.39,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.35,-0.13,0.80,0.80,0.13,2.96,1,4,4,10,32,12,6,14,44,-123,0,RPM,658

0.35,-0.10,0.82,-0.73,2.07,4.05,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.34,-0.10,0.83,5.07,-5.66,4.32,1,4,4,10,32,12,6,14,44,-123,0,RPM,654

0.33,-0.12,0.83,2.90,-2.43,4.99,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.32,-0.10,0.93,7.02,-9.85,4.34,1,4,4,10,32,12,6,14,44,-123,0,RPM,657

0.32,-0.10,0.91,6.39,-7.71,5.33,1,4,4,10,32,12,6,14,44,-123,0,Speed,0

0.31,-0.13,1.06,5.82,-8.61,4.27,1,4,4,10,34,12,6,14,44,-123,0,RPM,648

0.32,-0.12,1.02,4.95,-9.21,4.82,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.27,-0.16,1.11,3.62,-4.90,5.84,1,4,4,10,34,12,6,14,44,-123,0,RPM,651

0.27,-0.17,1.11,3.50,-1.92,7.02,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.30,-0.11,1.05,-0.88,6.75,7.82,1,4,4,10,34,12,6,14,44,-123,0,RPM,651

0.29,-0.12,1.08,-1.51,6.56,8.66,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.33,-0.09,0.91,-1.46,5.15,7.18,1,4,4,10,34,12,6,14,44,-123,0,RPM,658

0.32,-0.08,0.99,-1.44,7.49,7.96,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.30,-0.10,0.86,1.10,-0.92,6.97,1,4,4,10,34,12,6,14,44,-123,0,RPM,648

0.31,-0.11,0.87,1.47,-0.67,6.56,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.31,-0.09,0.95,5.89,-7.27,6.17,1,4,4,10,34,12,6,14,44,-123,0,RPM,646

0.31,-0.08,0.94,6.44,-7.70,5.94,1,4,4,10,34,12,6,14,44,-123,0,Speed,0

0.30,-0.13,1.06,5.95,-9.00,5.20,1,4,4,10,36,12,6,14,44,-123,0,RPM,681

0.32,-0.09,0.87,7.27,-9.60,5.18,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.33,-0.09,0.83,6.26,-4.75,6.24,1,4,4,10,36,12,6,14,44,-123,0,RPM,729

0.31,-0.12,1.09,-1.68,3.15,8.12,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.32,-0.14,0.96,9.26,-10.37,5.81,1,4,4,10,36,12,6,14,44,-123,0,RPM,731

0.30,-0.10,1.07,-1.98,4.83,10.02,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.29,-0.13,1.10,4.27,-9.08,7.53,1,4,4,10,36,12,6,14,44,-123,0,RPM,718

0.35,-0.09,0.79,5.66,-3.27,9.08,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.35,-0.06,0.86,3.13,2.69,10.18,1,4,4,10,36,12,6,14,44,-123,0,RPM,712

0.29,-0.13,1.13,0.40,-1.40,10.68,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.30,-0.11,1.03,7.63,-10.81,9.05,1,4,4,10,36,12,6,14,44,-123,0,RPM,712

0.35,-0.05,0.82,4.06,1.79,11.08,1,4,4,10,36,12,6,14,44,-123,0,Speed,0

0.32,-0.12,1.01,-0.84,5.71,11.85,1,4,4,10,39,12,6,14,44,-123,0,RPM,680

0.30,-0.11,1.09,6.93,-8.79,10.44,1,4,4,10,39,12,6,14,44,-123,0,Speed,3

0.25,-0.14,1.16,2.82,-0.55,12.15,1,4,4,10,39,12,6,14,44,-123,0,RPM,652

0.27,-0.15,1.16,3.66,-1.55,11.65,1,4,4,10,39,12,6,14,44,-123,0,Speed,3

0.28,-0.05,1.07,-0.60,8.32,12.62,1,4,4,10,39,12,6,14,44,-123,0,RPM,676

0.27,-0.12,1.19,1.01,-1.67,11.74,1,4,4,10,39,12,6,14,44,-123,0,Speed,3

0.28,-0.15,1.13,4.91,-9.93,9.84,1,4,4,10,39,12,6,14,44,-123,0,RPM,698

0.31,-0.08,0.92,9.49,-13.45,8.46,1,4,4,10,39,12,6,14,44,-123,0,Speed,0

0.34,-0.09,0.82,7.01,-8.24,8.33,1,4,4,10,39,12,6,14,44,-123,0,RPM,696

0.33,-0.04,0.93,-0.60,9.48,10.72,1,4,4,10,39,12,6,14,44,-123,0,Speed,0

0.30,-0.04,1.01,-2.23,9.46,10.26,1,4,4,10,39,12,6,14,44,-123,0,RPM,681

0.23,-0.11,1.18,1.20,-1.59,9.00,1,4,4,10,39,12,6,14,44,-123,0,Speed,0

0.24,-0.13,1.21,1.83,-3.34,7.42,1,4,4,10,41,12,6,14,44,-123,2,RPM,693

0.28,-0.06,0.94,7.18,-9.28,4.56,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.29,-0.07,0.92,5.83,-10.56,3.11,1,4,4,10,41,12,6,14,44,-123,2,RPM,696

0.29,-0.05,0.93,-3.35,7.81,3.26,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.27,-0.03,0.97,-3.46,9.15,2.25,1,4,4,10,41,12,6,14,44,-123,2,RPM,706

0.35,-0.13,1.05,-0.51,-4.16,1.49,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.29,-0.10,1.00,3.92,-7.63,-0.60,1,4,4,10,41,12,6,14,44,-123,2,RPM,705

0.36,-0.07,0.88,-0.08,2.94,0.32,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.33,-0.08,0.93,-1.98,4.55,1.65,1,4,4,10,41,12,6,14,44,-123,2,RPM,697

0.31,-0.13,1.11,-1.30,1.09,1.33,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.30,-0.13,1.09,0.74,-4.89,0.15,1,4,4,10,41,12,6,14,44,-123,2,RPM,696

0.33,-0.10,0.89,3.50,-6.91,-0.10,1,4,4,10,41,12,6,14,44,-123,2,Speed,0

0.34,-0.10,0.85,1.96,-4.31,0.26,1,4,4,10,43,12,6,14,44,-123,1,RPM,695

0.34,-0.07,0.95,-3.24,7.04,1.90,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.33,-0.09,0.99,-3.36,7.23,2.13,1,4,4,10,43,12,6,14,44,-123,1,RPM,693

0.30,-0.12,1.12,-0.78,-1.91,1.21,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.30,-0.12,1.09,1.87,-6.23,0.02,1,4,4,10,43,12,6,14,44,-123,1,RPM,692

0.34,-0.09,0.88,4.27,-6.85,0.18,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.35,-0.10,0.86,2.91,-4.48,0.26,1,4,4,10,43,12,6,14,44,-123,1,RPM,690

0.34,-0.07,0.93,-2.60,6.18,1.56,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.33,-0.09,0.99,-3.25,7.36,2.14,1,4,4,10,43,12,6,14,44,-123,1,RPM,698

0.30,-0.13,1.08,2.33,-5.92,-0.17,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.31,-0.10,1.00,4.28,-8.99,-0.54,1,4,4,10,43,12,6,14,44,-123,1,RPM,696

0.36,-0.09,0.84,0.92,-1.71,0.20,1,4,4,10,43,12,6,14,44,-123,1,Speed,0

0.36,-0.08,0.86,-0.40,1.57,0.45,1,4,4,10,45,0,0,6,44,-123,0,RPM,699

0.32,-0.12,1.04,-4.11,6.51,2.18,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.30,-0.13,1.10,-2.93,3.98,1.73,1,4,4,10,45,0,0,6,44,-123,0,RPM,689

0.35,-0.10,0.85,1.31,-2.32,0.11,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.36,-0.09,0.84,-1.03,1.22,0.40,1,4,4,10,45,0,0,6,44,-123,0,RPM,0

0.30,-0.13,1.07,2.82,-6.59,0.08,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.32,-0.10,0.97,5.17,-9.02,-0.51,1,4,4,10,45,0,0,6,44,-123,0,RPM,700

0.36,-0.08,0.85,0.60,-0.63,0.31,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.35,-0.06,0.92,-3.10,6.76,1.82,1,4,4,10,45,0,0,6,44,-123,0,RPM,702

0.30,-0.13,1.11,-1.90,1.31,1.24,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.30,-0.13,1.07,3.24,-6.95,-0.07,1,4,4,10,45,0,0,6,44,-123,0,RPM,706

0.35,-0.10,0.86,2.97,-5.59,-0.17,1,4,4,10,45,0,0,6,44,-123,0,Speed,0

0.36,-0.06,0.86,-1.24,3.34,0.64,1,4,4,10,46,12,6,14,44,-123,0,RPM,696
